"28","2012-07-30 14:33:59","Calculate all metrics","3","org.metricminer.tasks.metric.CalculateAllMetricsTaskFactory","2012-07-30 14:33:50","FINISHED","2012-07-30 11:55:42","7","7","2012-07-30 11:55:42","Apache ActiveMQ Protobuf","/var/tmp/repositories/projects/","git://git.apache.org/activemq-protobuf.git","2","52","7376","7427"
"29","2012-07-30 14:34:02","Clone SCM","0","org.metricminer.tasks.scm.SCMCloneTaskFactory","2012-07-30 14:34:00","FINISHED","2012-07-30 11:55:44","8","8","2012-07-30 11:55:44","Apache ActiveMQ STOMP","/var/tmp/repositories/projects/","git://git.apache.org/activemq-stomp.git","3","16","7428","7443"
"30","2012-07-30 14:34:10","Parse SCM logs","1","org.metricminer.tasks.scm.ParseSCMLogTaskFactory","2012-07-30 14:34:10","FINISHED","2012-07-30 11:55:44","8","8","2012-07-30 11:55:44","Apache ActiveMQ STOMP","/var/tmp/repositories/projects/","git://git.apache.org/activemq-stomp.git","3","16","7428","7443"
"31","2012-07-30 14:34:20","Remove source code directory","2","org.metricminer.tasks.scm.RemoveSourceDirectoryTaskFactory","2012-07-30 14:34:20","FINISHED","2012-07-30 11:55:44","8","8","2012-07-30 11:55:44","Apache ActiveMQ STOMP","/var/tmp/repositories/projects/","git://git.apache.org/activemq-stomp.git","3","16","7428","7443"
"32","2012-07-30 14:34:31","Calculate all metrics","3","org.metricminer.tasks.metric.CalculateAllMetricsTaskFactory","2012-07-30 14:34:30","FINISHED","2012-07-30 11:55:44","8","8","2012-07-30 11:55:44","Apache ActiveMQ STOMP","/var/tmp/repositories/projects/","git://git.apache.org/activemq-stomp.git","3","16","7428","7443"
"33","2012-07-30 14:35:11","Clone SCM","0","org.metricminer.tasks.scm.SCMCloneTaskFactory","2012-07-30 14:34:40","FINISHED","2012-07-30 11:55:47","9","9","2012-07-30 11:55:47","Apache ActiveMQ","/var/tmp/repositories/projects/","git://git.apache.org/activemq.git","30","6027","7444","13470"
"34","2012-07-30 14:54:44","Parse SCM logs","1","org.metricminer.tasks.scm.ParseSCMLogTaskFactory","2012-07-30 14:35:20","FINISHED","2012-07-30 11:55:47","9","9","2012-07-30 11:55:47","Apache ActiveMQ","/var/tmp/repositories/projects/","git://git.apache.org/activemq.git","30","6027","7444","13470"
"35","2012-07-30 14:54:51","Remove source code directory","2","org.metricminer.tasks.scm.RemoveSourceDirectoryTaskFactory","2012-07-30 14:54:50","FINISHED","2012-07-30 11:55:47","9","9","2012-07-30 11:55:47","Apache ActiveMQ","/var/tmp/repositories/projects/","git://git.apache.org/activemq.git","30","6027","7444","13470"
"36","2012-07-30 16:16:28","Calculate all metrics","3","org.metricminer.tasks.metric.CalculateAllMetricsTaskFactory","2012-07-30 14:55:00","FINISHED","2012-07-30 11:55:47","9","9","2012-07-30 11:55:47","Apache ActiveMQ","/var/tmp/repositories/projects/","git://git.apache.org/activemq.git","30","6027","7444","13470"
"37","2012-07-30 16:18:37","Clone SCM","0","org.metricminer.tasks.scm.SCMCloneTaskFactory","2012-07-30 16:16:30","FINISHED","2012-07-30 11:55:49","10","10","2012-07-30 11:55:49","Apache Ambari","/var/tmp/repositories/projects/","git://git.apache.org/ambari.git","12","787","13471","14257"
"38","2012-07-30 16:24:27","Parse SCM logs","1","org.metricminer.tasks.scm.ParseSCMLogTaskFactory","2012-07-30 16:18:40","FINISHED","2012-07-30 11:55:49","10","10","2012-07-30 11:55:49","Apache Ambari","/var/tmp/repositories/projects/","git://git.apache.org/ambari.git","12","787","13471","14257"
"39","2012-07-30 16:24:30","Remove source code directory","2","org.metricminer.tasks.scm.RemoveSourceDirectoryTaskFactory","2012-07-30 16:24:30","FINISHED","2012-07-30 11:55:49","10","10","2012-07-30 11:55:49","Apache Ambari","/var/tmp/repositories/projects/","git://git.apache.org/ambari.git","12","787","13471","14257"
"40","2012-07-30 16:28:57","Calculate all metrics","3","org.metricminer.tasks.metric.CalculateAllMetricsTaskFactory","2012-07-30 16:24:40","FINISHED","2012-07-30 11:55:49","10","10","2012-07-30 11:55:49","Apache Ambari","/var/tmp/repositories/projects/","git://git.apache.org/ambari.git","12","787","13471","14257"
